Entity,Year,barley_attainable,cassava_attainable,cotton_attainable,groundnut_attainable,maize_attainable,millet_attainable,oilpalm_attainable,potato_attainable,rapeseed_attainable,rice_attainable,rye_attainable,sorghum_attainable,soybean_attainable,sugarbeet_attainable,sugarcane_attainable,sunflower_attainable,wheat_attainable,wheat_yield_gap,barley_yield_gap,rye_yield_gap,millet_yield_gap,sorghum_yield_gap,maize_yield_gap,cassava_yield_gap,soybeans_yield_gap,rapeseed_yield_gap,sugarbeet_yield_gap,sugarcane_yield_gap,potato_yield_gap,oilpalm_yield_gap,groundnut_yield_gap,rice_yield_gap,sunflower_yield_gap,cotton_yield_gap
Azerbaijan,2004,3.11,0.0,3.07,4.72,12.0,1.99,0.0,39.29,0.0,9.36,3.65,4.43,2.87,72.37,0.0,1.88,4.64,2.07,0.9099999999999996,2.3099999999999996,1.61,,7.39,,1.11,,54.64,,25.15,,,5.379999999999999,0.6199999999999999,1.3299999999999998
Azerbaijan,2005,3.11,0.0,3.07,4.72,12.0,1.99,0.0,39.29,0.0,9.36,3.65,4.43,2.87,72.37,0.0,1.88,4.64,2.0599999999999996,0.8999999999999999,2.87,0.0,,7.23,,2.29,,59.3,,23.97,,,5.77,0.4299999999999999,1.3199999999999998
Azerbaijan,2006,3.11,0.0,3.07,4.72,12.0,1.99,0.0,39.29,0.0,9.36,3.65,4.43,2.87,72.37,0.0,1.88,4.64,2.03,0.8899999999999997,2.32,0.0,3.4299999999999997,7.42,,2.38,,51.17,,24.34,,,5.119999999999999,0.3799999999999999,1.7699999999999998
Azerbaijan,2007,3.11,0.0,3.07,4.72,12.0,1.99,0.0,39.29,0.0,9.36,3.65,4.43,2.87,72.37,0.0,1.88,4.64,1.97,0.7799999999999998,2.65,0.0,,7.38,,2.47,,50.120000000000005,,23.83,,,5.969999999999999,0.4099999999999999,1.7299999999999998
Azerbaijan,2008,3.11,0.0,3.07,4.72,12.0,1.99,0.0,39.29,0.0,9.36,3.65,4.43,2.87,72.37,0.0,1.88,4.64,1.9099999999999997,0.6000000000000001,2.12,0.54,3.2299999999999995,7.22,,2.37,,42.67,,23.65,,,6.56,0.2699999999999998,1.92
Azerbaijan,2009,3.11,0.0,3.07,4.72,12.0,1.99,0.0,39.29,0.0,9.36,3.65,4.43,2.87,72.37,0.0,1.88,4.64,2.05,0.7199999999999998,2.65,1.68,,7.2,,2.29,,47.67,,24.29,,,6.83,0.1099999999999998,1.5199999999999998
Azerbaijan,2010,3.11,0.0,3.07,4.72,12.0,1.99,0.0,39.29,0.0,9.36,3.65,4.43,2.87,72.37,0.0,1.88,4.64,2.6999999999999997,1.17,2.98,1.24,,7.44,,2.28,,42.60000000000001,,24.799999999999997,,,6.959999999999999,0.1699999999999999,1.7999999999999998
Azerbaijan,2011,3.11,0.0,3.07,4.72,12.0,1.99,0.0,39.29,0.0,9.36,3.65,4.43,2.87,72.37,0.0,1.88,4.64,2.1999999999999997,0.77,3.06,0.08,,7.45,,2.34,,37.720000000000006,,24.89,,,7.27,0.1299999999999999,1.5199999999999998
Azerbaijan,2012,3.11,0.0,3.07,4.72,12.0,1.99,0.0,39.29,0.0,9.36,3.65,4.43,2.87,72.37,0.0,1.88,4.64,2.03,0.6399999999999997,1.0,1.04,4.279999999999999,6.9,,2.3600000000000003,,24.080000000000005,,24.619999999999997,,,7.139999999999999,0.0899999999999998,1.12
Azerbaijan,2013,3.11,0.0,3.07,4.72,12.0,1.99,0.0,39.29,0.0,9.36,3.65,4.43,2.87,72.37,0.0,1.88,4.64,1.97,0.6799999999999997,2.44,1.13,3.93,6.61,,2.38,,37.81,,24.09,,,7.08,0.0,1.14
Azerbaijan,2014,3.11,0.0,3.07,4.72,12.0,1.99,0.0,39.29,0.0,9.36,3.65,4.43,2.87,72.37,0.0,1.88,4.64,2.3099999999999996,1.08,2.44,1.08,4.279999999999999,6.58,,2.34,,41.46000000000001,,26.0,,,6.8999999999999995,0.1799999999999999,1.2799999999999998
Azerbaijan,2015,3.11,0.0,3.07,4.72,12.0,1.99,0.0,39.29,0.0,9.36,3.65,4.43,2.87,72.37,0.0,1.88,4.64,1.5999999999999996,0.2399999999999997,2.38,0.0,2.32,6.03,,2.28,,34.730000000000004,,25.52,,,6.989999999999999,0.1599999999999999,1.19
Azerbaijan,2016,3.11,0.0,3.07,4.72,12.0,1.99,0.0,39.29,0.0,9.36,3.65,4.43,2.87,72.37,0.0,1.88,4.64,1.59,0.4899999999999997,1.14,0.0,0.0,5.75,,2.27,,28.1,,24.92,,,7.209999999999999,0.0,1.3099999999999998
Azerbaijan,2017,3.11,0.0,3.07,4.72,12.0,1.99,0.0,39.29,0.0,9.36,3.65,4.43,2.87,72.37,0.0,1.88,4.64,1.6699999999999997,0.6199999999999997,0.2799999999999998,0.0,0.0,5.39,,2.27,,42.57000000000001,,23.74,,,6.239999999999999,0.0,1.5399999999999998
Azerbaijan,2018,3.11,0.0,3.07,4.72,12.0,1.99,0.0,39.29,0.0,9.36,3.65,4.43,2.87,72.37,0.0,1.88,4.64,1.6999999999999995,0.3899999999999997,0.7799999999999998,0.0,2.63,4.18,,2.27,,39.99,,24.13,,,6.389999999999999,0.0,1.3099999999999998
Bahrain,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bahrain,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0
Bangladesh,1961,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.67,1.3099999999999998,2.8200000000000003,,,0.49,,50.44,16.71,,0.8,3.2699999999999996,,1.6799999999999995
Bangladesh,1962,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.7000000000000001,1.3099999999999998,2.88,,,0.49,,47.78,16.84,,0.51,3.4399999999999995,,1.6999999999999995
Bangladesh,1963,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.6300000000000001,1.3099999999999998,2.85,,,0.48,,48.54,16.59,,0.4199999999999999,3.1999999999999997,,1.6799999999999995
Bangladesh,1964,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.5900000000000001,1.3099999999999998,2.87,,,0.48,,47.120000000000005,17.009999999999998,,0.6199999999999999,3.26,,1.61
Bangladesh,1965,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.3800000000000001,1.3099999999999998,2.87,,,0.44,,42.09,15.62,,0.52,3.29,,1.65
Bangladesh,1966,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.3900000000000001,1.69,2.79,,,0.43,,36.02,14.72,,0.4599999999999999,3.3899999999999997,,1.7099999999999995
Bangladesh,1967,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.45,1.82,2.68,,,0.4,,36.120000000000005,14.33,,0.4599999999999999,3.28,,1.7099999999999995
Bangladesh,1968,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.54,2.0999999999999996,2.68,,,0.3600000000000001,,39.77,13.5,,0.3599999999999999,3.22,,1.7599999999999998
Bangladesh,1969,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.54,2.0999999999999996,2.68,,,0.3500000000000001,,41.01,13.36,,0.3,3.22,,1.67
Bangladesh,1970,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.56,1.7399999999999998,2.68,,,0.3400000000000001,,40.71,12.73,,0.28,3.28,,1.7699999999999998
Bangladesh,1971,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.5700000000000001,1.82,2.91,,,0.29,,38.81,12.9,,0.5599999999999998,3.3699999999999997,,1.81
Bangladesh,1972,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.5900000000000001,1.85,2.91,,,0.33,,44.89,12.99,,0.55,3.3999999999999995,,1.7899999999999998
Bangladesh,1973,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.6100000000000001,1.84,2.75,,,0.37,,43.92,13.32,,0.5799999999999998,3.1599999999999997,,1.81
Bangladesh,1974,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.66,1.7699999999999998,2.73,,,0.37,,42.34,13.74,,0.5799999999999998,3.24,,1.81
Bangladesh,1975,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.66,1.81,2.72,,,0.3400000000000001,,42.14,13.48,,0.51,3.1199999999999997,,1.86
Bangladesh,1976,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.67,1.83,2.72,,,0.3500000000000001,,41.08,13.45,,0.8199999999999998,3.1899999999999995,,1.86
Bangladesh,1977,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.6500000000000001,1.85,2.78,,,0.3400000000000001,,41.05,13.36,,0.75,3.03,,1.7699999999999998
Bangladesh,1978,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.66,1.85,2.8200000000000003,,,0.28,,41.97,12.71,,0.8099999999999998,3.03,,1.7299999999999998
Bangladesh,1979,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.67,1.7999999999999998,2.89,,,0.31,,41.24,13.45,,0.8,3.09,,1.7099999999999995
Bangladesh,1980,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.5900000000000001,1.7999999999999998,2.91,,,0.25,,41.870000000000005,13.35,,0.78,2.9499999999999997,,1.5699999999999998
Bangladesh,1981,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.78,1.7999999999999998,2.89,,,0.3500000000000001,,41.68,13.08,,0.93,3.0199999999999996,,0.4799999999999997
Bangladesh,1982,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.54,1.7999999999999998,2.88,,,0.3,,41.71,12.69,,0.8499999999999999,2.96,,0.7199999999999998
Bangladesh,1983,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.5200000000000001,1.7999999999999998,2.84,,,0.26,,41.64,12.59,,0.8499999999999999,2.74,,0.8599999999999999
Bangladesh,1984,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.5700000000000001,1.81,2.8000000000000003,,,0.2300000000000001,,43.0,12.44,,0.8899999999999999,2.82,,1.11
Bangladesh,1985,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.6000000000000001,1.81,2.75,,,0.19,,44.0,12.44,,0.78,2.8,,1.3499999999999996
Bangladesh,1986,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.5900000000000001,1.7999999999999998,2.7,,,0.22,,44.58,12.69,,0.76,2.7899999999999996,,1.3499999999999996
Bangladesh,1987,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.6200000000000001,1.7999999999999998,2.67,,,0.26,,44.16,12.81,,0.78,2.7299999999999995,,0.5499999999999998
Bangladesh,1988,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.5800000000000001,1.7999999999999998,2.71,,,0.2300000000000001,,44.44,12.52,,0.6699999999999999,2.69,,0.1599999999999997
Bangladesh,1989,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.6400000000000001,1.7899999999999998,2.68,,,0.31,,47.05,13.07,,0.74,2.4099999999999997,,0.1499999999999999
Bangladesh,1990,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.6400000000000001,1.7599999999999998,2.62,,,0.29,,46.2,13.72,,0.8499999999999999,2.4,,0.0
Bangladesh,1991,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.6100000000000001,1.73,2.64,,,0.26,,45.83,12.87,,1.0,2.3099999999999996,,0.0199999999999995
Bangladesh,1992,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.6000000000000001,1.67,2.69,,,0.21,,46.28,12.07,,0.8399999999999999,2.28,,0.0
Bangladesh,1993,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.5900000000000001,1.6799999999999995,2.68,,,0.21,,45.39,12.18,,0.8099999999999998,2.2499999999999996,,0.0
Bangladesh,1994,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.6200000000000001,1.5799999999999998,2.72,,,0.22,,46.7,11.9,,0.8,2.44,,1.13
Bangladesh,1995,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.7000000000000001,1.59,2.55,,,0.2,,44.69,11.69,,0.8,2.32,,1.09
Bangladesh,1996,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.6000000000000001,1.5699999999999998,2.6,,,0.2,,44.96,11.59,,0.79,2.21,,1.09
Bangladesh,1997,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.6000000000000001,1.5399999999999998,2.53,,,0.19,,43.2,11.6,,0.79,2.2299999999999995,,1.0699999999999998
Bangladesh,1998,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.67,1.7799999999999998,2.89,,,0.19,,43.9,11.46,,0.8099999999999998,2.03,,0.0
Bangladesh,1999,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.5900000000000001,1.34,2.39,,,0.19,,46.08,11.58,,0.69,1.7599999999999998,,0.0
Bangladesh,2000,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.5900000000000001,1.34,1.56,,,0.17,,45.47,10.8,,0.8299999999999998,1.4899999999999998,,0.0
Bangladesh,2001,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.6200000000000001,1.34,0.3999999999999999,,,0.18,,46.1,9.94,,0.8899999999999999,1.5699999999999998,,0.0
Bangladesh,2002,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.8300000000000001,1.3299999999999998,0.0,,,0.16,,46.08,10.26,,0.6599999999999999,1.4799999999999995,,0.0
Bangladesh,2003,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.6100000000000001,1.3299999999999998,0.0,,,0.2,,44.88,9.06,,0.6099999999999999,1.3899999999999997,,0.0
Bangladesh,2004,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.6100000000000001,1.41,0.0,,,0.18,,46.43,8.43,,0.6199999999999999,1.4299999999999995,,0.0
Bangladesh,2005,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.66,1.2499999999999998,0.0,,0.0,0.14,,45.15,7.979999999999999,,0.5799999999999998,1.19,,0.0
Bangladesh,2006,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.6500000000000001,1.2099999999999995,0.0,,0.0,0.08,,49.870000000000005,8.479999999999999,,0.6399999999999999,1.1199999999999997,,0.0
Bangladesh,2007,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.5700000000000001,1.2199999999999998,0.0,,0.0,0.03,,47.58,7.879999999999999,,0.5699999999999998,0.8899999999999997,,0.0
Bangladesh,2008,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,1.0,0.4199999999999999,0.0,,0.0,0.0,,47.54,6.32,,0.51,0.8300000000000001,,0.0
Bangladesh,2009,0.0,17.58,2.26,1.93,3.62,1.34,0.0,22.86,0.93,4.97,0.0,2.57,0.0,0.0,86.03,0.0,0.0,0.0,0.0,,0.96,1.2399999999999998,0.0,,0.0,0.06,,44.59,9.52,,0.48,0.7299999999999995,,0.0
