Entity,Year,school_closures,workplace_closures,cancel_public_events,close_public_transport,public_information_campaigns,restrictions_internal_movements,international_travel_controls,fiscal_measures,emergency_investment_healthcare,investment_vaccines,contact_tracing,stringency_index,restriction_gatherings,stay_home_requirements,income_support,debt_relief,international_support,testing_policy,containment_index,facial_coverings,vaccination_policy,vaccine_eligibility
Afghanistan,589,2.0,2.0,2.0,0.0,0.0,1.0,4.0,,,0.0,0.0,52.31,4.0,0.0,0.0,0.0,,1.0,42.8,3.0,1.0,
Afghanistan,590,2.0,2.0,2.0,0.0,0.0,1.0,4.0,,,0.0,0.0,52.31,4.0,0.0,0.0,0.0,,1.0,42.8,3.0,1.0,
Afghanistan,591,2.0,2.0,2.0,0.0,0.0,1.0,4.0,,,0.0,0.0,52.31,4.0,0.0,0.0,0.0,,1.0,42.8,3.0,1.0,
Afghanistan,592,3.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,22.22,0.0,0.0,0.0,0.0,,1.0,18.1,0.0,1.0,
Afghanistan,593,3.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,22.22,0.0,0.0,0.0,0.0,,1.0,18.1,0.0,1.0,
Afghanistan,594,3.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,22.22,0.0,0.0,0.0,0.0,,1.0,18.1,0.0,1.0,
Afghanistan,595,3.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,22.22,0.0,0.0,0.0,0.0,,1.0,18.1,0.0,1.0,
Afghanistan,596,3.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,22.22,0.0,0.0,0.0,0.0,,1.0,18.1,0.0,1.0,
Afghanistan,597,3.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,22.22,0.0,0.0,0.0,0.0,,1.0,18.1,0.0,1.0,
Afghanistan,598,3.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,22.22,0.0,0.0,0.0,0.0,,1.0,18.1,0.0,1.0,
Afghanistan,599,3.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,22.22,0.0,0.0,0.0,0.0,,1.0,18.1,0.0,1.0,
Afghanistan,600,3.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,22.22,0.0,0.0,0.0,0.0,,1.0,18.1,0.0,1.0,
Afghanistan,601,3.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,22.22,0.0,0.0,0.0,0.0,,1.0,18.1,0.0,1.0,
Afghanistan,602,3.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,22.22,0.0,0.0,0.0,0.0,,1.0,18.1,0.0,1.0,
Afghanistan,603,3.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,22.22,0.0,0.0,0.0,0.0,,1.0,18.1,0.0,1.0,
Afghanistan,604,3.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,22.22,0.0,0.0,0.0,0.0,,1.0,18.1,0.0,1.0,
Afghanistan,605,3.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,22.22,0.0,0.0,0.0,0.0,,1.0,18.1,0.0,1.0,
Afghanistan,606,3.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,22.22,0.0,0.0,0.0,0.0,,1.0,18.1,0.0,1.0,
Afghanistan,607,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,18.52,0.0,0.0,0.0,0.0,,1.0,15.71,0.0,1.0,
Afghanistan,608,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,18.52,0.0,0.0,0.0,0.0,,1.0,15.71,0.0,1.0,
Afghanistan,609,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,18.52,0.0,0.0,0.0,0.0,,1.0,15.71,0.0,1.0,
Afghanistan,610,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,18.52,0.0,0.0,0.0,0.0,,1.0,15.71,0.0,1.0,
Afghanistan,611,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,18.52,0.0,0.0,0.0,0.0,,1.0,15.71,0.0,1.0,
Afghanistan,612,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,18.52,0.0,0.0,0.0,0.0,,1.0,15.71,0.0,1.0,
Afghanistan,613,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,18.52,0.0,0.0,0.0,0.0,,1.0,15.71,0.0,1.0,
Afghanistan,614,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,18.52,0.0,0.0,0.0,0.0,,1.0,15.71,0.0,1.0,
Afghanistan,615,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,18.52,0.0,0.0,0.0,0.0,,1.0,15.71,0.0,1.0,
Afghanistan,616,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,18.52,0.0,0.0,0.0,0.0,,1.0,15.71,0.0,1.0,
Afghanistan,617,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,18.52,0.0,0.0,0.0,0.0,,1.0,15.71,0.0,1.0,
Afghanistan,618,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,18.52,0.0,0.0,0.0,0.0,,1.0,15.71,0.0,1.0,
Afghanistan,619,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,18.52,0.0,0.0,0.0,0.0,,1.0,15.71,0.0,1.0,
Afghanistan,620,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,18.52,0.0,0.0,0.0,0.0,,1.0,15.71,0.0,1.0,
Afghanistan,621,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,18.52,0.0,0.0,0.0,0.0,,1.0,15.71,0.0,1.0,
Afghanistan,622,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,18.52,0.0,0.0,0.0,0.0,,1.0,15.71,0.0,1.0,
Afghanistan,623,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,18.52,0.0,0.0,0.0,0.0,,1.0,15.71,0.0,1.0,
Afghanistan,624,2.0,2.0,2.0,,0.0,0.0,4.0,,,0.0,0.0,,,,,,,1.0,,3.0,1.0,
Afghanistan,625,2.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,42.59,0.0,0.0,0.0,0.0,,1.0,36.55,3.0,1.0,
Afghanistan,626,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,627,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,628,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,629,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,630,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,631,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,632,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,633,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,634,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,635,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,636,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,637,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,638,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,639,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,640,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,641,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,642,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,643,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,644,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,645,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,646,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,647,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,648,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,649,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,650,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,651,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,652,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,653,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,654,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Afghanistan,655,0.0,2.0,2.0,1.0,0.0,0.0,4.0,,,0.0,0.0,35.19,0.0,0.0,0.0,0.0,,1.0,31.79,3.0,1.0,
Albania,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Albania,44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,
Albania,45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,
Albania,46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,
Albania,47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,
Albania,48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,
Albania,49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,
Albania,50,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,
Albania,51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,
Albania,52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,
Albania,53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,
Albania,54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,
Albania,55,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1000000.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,7.14,1.0,0.0,
Albania,56,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,7.14,1.0,0.0,
Albania,57,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,7.14,1.0,0.0,
Albania,58,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,7.14,1.0,0.0,
Albania,59,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,7.14,1.0,0.0,
Albania,60,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,7.14,1.0,0.0,
Albania,61,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,7.14,1.0,0.0,
Albania,62,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,7.14,1.0,0.0,
Albania,63,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,7.14,1.0,0.0,
Albania,64,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,7.14,1.0,0.0,
Albania,65,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,7.14,1.0,0.0,
Albania,66,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,7.14,1.0,0.0,
Albania,67,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.33,0.0,0.0,0.0,0.0,0.0,1.0,13.1,1.0,0.0,
Albania,68,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,36.11,2.0,0.0,0.0,0.0,0.0,1.0,30.95,1.0,0.0,
Albania,69,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,41.67,2.0,0.0,0.0,0.0,0.0,1.0,41.67,1.0,0.0,
Albania,70,3.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,51.85,2.0,0.0,0.0,0.0,0.0,1.0,48.21,1.0,0.0,
Albania,71,3.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,51.85,2.0,0.0,0.0,0.0,0.0,1.0,48.21,1.0,0.0,
Albania,72,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,78.7,2.0,2.0,0.0,0.0,0.0,1.0,65.48,1.0,0.0,
Albania,73,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,78.7,2.0,2.0,0.0,0.0,0.0,1.0,65.48,1.0,0.0,
Albania,74,3.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,81.48,2.0,2.0,0.0,0.0,0.0,1.0,67.26,1.0,0.0,
Albania,75,3.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,81.48,2.0,2.0,0.0,0.0,0.0,1.0,67.26,1.0,0.0,
Albania,76,3.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,81.48,2.0,2.0,0.0,0.0,0.0,1.0,67.26,1.0,0.0,
Albania,77,3.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,81.48,2.0,2.0,0.0,0.0,0.0,1.0,67.26,1.0,0.0,
Albania,78,3.0,2.0,2.0,2.0,2.0,2.0,3.0,17706949.8,25000000.0,0.0,1.0,81.48,2.0,2.0,1.0,0.0,0.0,1.0,67.26,1.0,0.0,
Albania,79,3.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,81.48,2.0,2.0,1.0,1.0,0.0,1.0,67.26,1.0,0.0,
Albania,80,3.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,81.48,2.0,2.0,1.0,1.0,0.0,1.0,67.26,1.0,0.0,
Albania,81,3.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,81.48,2.0,2.0,1.0,1.0,0.0,1.0,67.26,1.0,0.0,
Albania,82,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,83,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,84,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,85,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,86,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,87,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,88,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
